sim_time,phone_lat,phone_lon,gps_x,gps_y,gt_x,gt_y,matched,edge_id,lane_index,lane_pos,is_internal_edge,raw_x,raw_y,matched_x,matched_y,matched_lat,matched_lon,match_error_m,unmatched_reason
115,-37.91314357,145.1307338,336.2649652,807.7142809,336.1937946,807.2171491,True,1360476884,0,29.61648221075507,False,372.7160512834671,806.7772234352306,372.43945503115896,805.2811480701696,-37.913156997015655,145.13073031385244,1.5214292572226924,
116,-37.91316727,145.1308766,325.1356265,808.2738985,325.214163,808.811874,True,1470433048,0,10.051328635819342,False,385.32266970328055,804.3990985434502,385.11820839482573,803.2771962871542,-37.913177339415064,145.13087401939364,1.1403811202125376,
117,-37.91318082,145.1310049,315.3874308,809.7530623,315.4421564,810.1652504,True,1470433048,0,21.406083702629097,False,396.6319681756431,803.1216899193823,396.29020117646076,801.2481472699208,-37.91319763556399,145.1310005868228,1.9044596979410193,
118,-37.91320676,145.1311106,298.3471588,812.4139252,298.3353974,812.3200506,True,1470433048,0,30.683127392728917,False,405.9820106692496,800.4295735750347,405.4179247187906,799.5903769110294,-37.913214217791094,145.13110399479558,1.0111597304001994,
119,-37.91325256,145.1311439,286.1174895,812.6529236,286.2652493,813.8322897,True,:12594284551_0,0,1.3399055162758609,True,409.01138555293437,795.4060706011951,409.6769066839485,794.5019312408042,-37.91326082489332,145.13115126113155,1.1226693007446196,
120,-37.91324302,145.1310916,271.3041648,815.6676387,271.3089864,815.706123,True,:12594284551_3,0,1.2344700396522892,True,404.39235157571966,796.3724911082536,406.5872622566517,798.3537285132022,-37.91322556900026,145.1311170087131,2.956845371681957,
121,-37.91322997,145.1309621,259.2989387,817.7011737,259.2384544,817.2184102,True,711979119,0,21.34047385090487,False,392.9786819338333,797.592312249355,391.95502657929535,795.8186688225132,-37.91324576247742,145.13095005623558,2.0478479656588804,
122,-37.91319206,145.1308465,246.444607,823.6927127,246.2428174,822.0751931,True,1470433048,0,8.003217489991858,False,382.7316708143335,801.5952126998454,383.10306295112923,803.6431855034054,-37.9131736784879,145.13085118983278,2.0813756805044057,
123,-37.91318161,145.1307152,233.2570808,823.6989819,233.2940729,823.9484735,True,-1360476884,0,3.2422402144059523,False,371.16553282440873,802.5233214925975,371.1199056118896,802.2691540406986,-37.91318389135479,145.13071462324382,0.25823039349973875,
124,-37.91315233,145.1305724,221.3905087,825.2800275,221.4905183,825.8345718,True,-1360476884,0,16.14419683847029,False,358.5464937520446,805.520609579049,358.3455609542378,804.0783490732882,-37.91316528590368,145.13056978641833,1.456190013601235,
125,-37.91313369,145.1304368,210.0871015,826.4139925,210.0866106,826.3967513,True,-1360476884,0,28.24294921395926,False,346.5840945150703,807.349906116724,346.36545978212246,805.7686108723243,-37.91314789515768,145.1304339534094,1.596338246241168,
126,-37.91312854,145.1303196,202.7718656,823.0651723,205.5709419,819.0065116,True,:cluster_4836113289_9141044969_1,0,6.5411610079779035,True,336.26930283749243,807.7147134421393,336.19485797737826,807.2169968280249,-37.91313301009055,145.13031864001735,0.5032532813235883,
127,-37.91312149,145.1301931,199.7637971,807.6942707,200.3532979,807.5745675,True,-1470433046#3,0,8.177532739830594,False,325.1326951639494,808.2739408211783,325.2182374508035,808.8112792042622,-37.9131166649943,145.13019419520933,0.5441047884143915,
128,-37.9131064,145.1300826,197.7677255,795.4688699,198.2271966,795.4043757,True,:cluster_5408819666_9141044968_1,0,5.595282879332151,True,315.3847857748624,809.7535300059244,315.43338982691193,810.1664143450145,-37.91310268942984,145.13008324682622,0.41573528998807224,
129,-37.91307936,145.1298895,197.2650441,782.3833155,196.5292868,782.4742281,True,-1470433046#2,0,15.682354845116368,False,298.3487022302579,812.4134538928047,298.33929752787776,812.319562018053,-37.91308020409898,145.1298893716459,0.09436171136238697,
130,-37.91307499,145.1297505,196.1310093,770.720468,195.1382413,770.8331039,True,-1470433046#2,0,27.84503308430592,False,286.11914426169824,812.6531947245821,286.2709685547503,813.8315731775447,-37.91306440234944,145.12975249513633,1.1881188469034298,
131,-37.91304516,145.1295827,198.5381926,760.3973765,193.9619037,760.9528433,True,-1470433046#2,0,42.92066207445973,False,271.3010152502684,815.6672823857516,271.312285396976,815.7057096811334,-37.913044815875736,145.1295828369134,0.04004588914195114,
132,-37.91302467,145.1294467,206.4965897,753.816161,206.1368573,751.4502051,True,-1470433046#2,0,55.080298288991244,False,259.29929052700754,817.7010323749855,259.24697485067816,817.2173426693752,-37.91302901772511,145.129445994784,0.4865107000911938,
133,-37.91296837,145.1293019,223.113888,751.6948366,222.6939304,748.9327803,True,:9141044978_w0,0,1.0477314937901248,True,246.44417998188874,823.6928974352777,246.9733287847939,825.0918356830352,-37.912955863723724,145.12930823584136,1.49566930725174,
134,-37.91296593,145.129152,229.0058979,751.5818403,228.4696003,748.054617,True,:cluster_6014422831_6077854007_9139166580_18,0,7.646497975261613,True,233.26065091008786,823.6991660036147,233.2938084090173,823.9485127564884,-37.91296368982533,145.12915243391694,0.25154169217832867,
135,-37.91294954,145.1290174,234.511181,747.1423585,234.5131402,747.1559408,True,1470433046#0,0,9.518783338545868,False,221.3911118952674,825.2803746853024,221.49946179021083,825.8329588348108,-37.91294458179388,145.12901875809274,0.5631065103710221,
136,-37.91293728,145.1288891,249.3159205,745.262967,249.2947576,745.1088279,True,:13485235054_1,0,7.773935783557302,True,210.0846164302202,826.4143984755501,210.08166950205793,826.3968919714716,-37.91293743716948,145.12888906249663,0.01775280458528905,
137,-37.91296613,145.1288052,258.0677465,744.9883474,257.9235267,743.9273653,True,:13485235056_1,0,0.770957092314624,True,202.7730138541665,823.0649917218834,204.57401873192717,818.5540880171119,-37.913007090877784,145.12882464843233,4.857146364218314,
138,-37.91310405,145.1287675,265.944776,742.1757009,266.0330403,742.8250352,True,-93686025#2,0,5.210933752313457,False,199.76594492187724,807.6941556446254,200.3530374577085,807.57328488587,-37.91310524500003,145.12877414787224,0.5994058607912535,
139,-37.91321382,145.128742,282.0065001,740.8262855,281.9834734,740.6568849,True,-93686025#2,0,17.575490573878437,False,197.76870976248756,795.46851604525,198.22640578334844,795.3987418229855,-37.913214531312626,145.12874718825603,0.4629838977810161,
140,-37.9133316,145.1287333,286.83428,738.2785148,287.0637051,739.9663265,True,:cluster_1087758731_9139166577_9141044959_0,0,7.015288554890076,True,197.26624990068376,782.3836955903098,196.52971088101842,782.4776601533584,-37.91333062034717,145.12872494669875,0.7425086306559056,
141,-37.91343646,145.1287177,290.0587716,727.982122,292.0526697,727.6743082,True,-93686025#0,0,4.717989023256046,False,196.12841825804207,770.7203657170758,195.13812594013666,770.8320867746929,-37.91343527450064,145.12870646545753,0.9965743673291897,
142,-37.91352989,145.1287427,287.1489565,717.8110655,290.5440251,717.4073523,True,-93686025#0,0,14.669843754264194,False,198.53435159067158,760.3970212312415,193.96156944987152,760.9500892176915,-37.913524080868186,145.12869083170588,4.606106892469579,
143,-37.91359061,145.1288317,288.1787959,707.9462955,289.4017033,707.8008775,True,-93686025#0,0,35.47424566793805,False,206.49377050885232,753.8162928475067,206.13876504757613,751.4499150648013,-37.91361186264002,145.12882712328212,2.3928586853422087,
144,-37.91361273,145.1290202,287.9241018,693.0776585,287.6547496,693.1096877,True,-93686025#0,0,52.22724383119063,False,223.11442080233246,751.694393556565,222.70141135427244,748.9316428838757,-37.91363754277274,145.129014873336,2.793450927371402,
145,-37.91361481,145.1290872,286.1041282,679.3031664,285.9113863,679.3292798,True,-93686025#0,0,58.07269357529217,False,229.0091446712613,751.5818138113245,228.48044360101898,748.0529683127857,-37.91364650300511,145.12908038304695,3.5682314070465697,
146,-37.9136558,145.1291487,284.4818691,667.3711116,284.3035853,667.3950745,True,:7572448743_1,0,2.6143617830104193,True,234.50701402081177,747.1418742202222,234.50757931344856,747.1567429450386,-37.91365566616153,145.12914870982098,0.014879466839533824,
147,-37.9136754,145.1293167,284.9163935,656.2858912,282.8657939,656.5567252,True,-93686034#0,0,12.3646524615442,False,249.3198381763068,745.2633819160983,249.29973439804382,745.1081445745389,-37.91367679477703,145.12931643598557,0.15653368364312312,
148,-37.91367946,145.1294161,283.9464184,649.0339867,281.9077864,649.30324,True,-93686034#0,0,21.070528291986225,False,258.06730525393505,744.9882348515093,257.92513245570393,743.9271470737061,-37.91368899280704,145.12941424130165,1.0705701176290219,
149,-37.91370622,145.129505,283.4028585,640.9332605,280.8469033,641.2708395,True,-93686034#0,0,29.253335006676743,False,265.9422463266528,742.1756477979943,266.0333736449272,742.8249898492742,-37.91370038705876,145.12950618432532,0.6557051835209324,
150,-37.91372128,145.1296874,280.2674891,635.713388,280.1155507,635.7334553,True,-93686034#0,0,45.35884445567342,False,282.01087071502116,740.8262822125107,281.99212223095174,740.6557092819475,-37.91372281316936,145.1296871479038,0.1716002048245795,
151,-37.9137451,145.1297417,282.1081738,632.9473917,279.7742538,633.2723679,True,46129059#5,0,3.1931443740076957,False,286.8375098564429,738.2788779390976,286.63631609544984,736.7941253918447,-37.91375843861004,145.1297390735862,1.4983220802072519,
152,-37.91383844,145.129776,292.8086317,620.4655582,292.8469274,620.8919426,True,:588089675_1,0,9.00090497355471,True,290.0606979641598,727.9819016978145,288.96720131977645,728.0194766489989,-37.91383790387013,145.12976357497502,1.0941420329345253,
153,-37.91392953,145.1297406,298.6623078,620.0498728,298.6888592,620.2982525,True,46129059#3,0,27.81001347579787,False,287.1514433088014,717.8116508414969,287.3737998163993,717.7854577780248,-37.913929806143834,145.12974312233058,0.2238939325778859,
154,-37.91401858,145.12975,302.6970354,619.7120896,302.7137023,619.8680034,True,-46129059#3,0,11.841898977422977,False,288.1760814982699,707.9467927627265,289.40171136839894,707.8009456037389,-37.91402011535467,145.12976390277692,1.2342771051661063,
155,-37.91415248,145.1297437,312.5510877,618.8871119,312.5436145,618.8172018,True,-46129059#3,0,26.637535273521067,False,287.9203718160279,693.0774572920054,287.6546461325291,693.1088178998278,-37.91415214946659,145.12974068570978,0.26756985367173086,
156,-37.91427623,145.1297199,319.5424719,618.240974,319.5053427,617.951813,True,-46129059#2,0,1.1804811777679562,False,286.10362298972905,679.3035475574434,285.9115118208517,679.3302062967623,-37.91427595512743,145.12971772167046,0.19395202909355008,
157,-37.91438343,145.1296987,323.5294835,617.8137988,323.4816462,617.4412433,True,:cluster_1087758767_13253252981_5408819640_19,0,8.53153453197078,True,284.47860007022973,667.3706953031942,284.30350816365836,667.3945007376183,-37.91438318390647,145.12969671453527,0.17670278564559788,
158,-37.91448336,145.1297011,326.9278754,617.4496895,326.8709109,617.0060513,True,-46129059#1,0,8.203296845255489,False,284.9120895791566,656.2861889703199,282.86587368857136,656.5573293563261,-37.91448054763947,145.1296778951754,2.0641018821286807,
159,-37.91454851,145.1296885,338.6262534,616.196293,338.9508196,615.9338305,True,-46129059#1,0,15.517725484889292,False,283.94947772298474,649.0345878545195,281.90813433046907,649.3058742164086,-37.91454569720227,145.12966535059212,2.0592909304696163,
160,-37.91462139,145.1296804,345.8802975,615.3017446,345.9895033,616.1900179,True,-46129059#1,0,23.620522552922097,False,283.3996775972191,640.9331645164639,280.8471672959804,641.2728380981374,-37.914617868753886,145.12965145389194,2.575012034926583,
161,-37.91466784,145.1296436,354.8797255,614.1207238,354.9979682,615.0825024,True,-46129059#1,0,29.2042915466187,False,280.26799647673033,635.7139201918617,280.1160376896517,635.7371425073632,-37.914667603339836,145.12964187743276,0.153722961549852,
162,-37.91469309,145.1296639,363.6137419,612.9745239,363.740756,614.0076497,True,:563619361_15,0,5.729580100411644,True,282.1088033951819,632.9478619676083,282.0961916966875,632.6639285316297,-37.91469564545427,145.12966369181328,0.2842133899124612,
163,-37.91480747,145.1297827,370.1722122,612.1138224,370.3058139,613.2005306,True,44348023#1,0,9.013184045850373,False,292.80724058754276,620.465236579068,292.8270491861126,620.8937279897658,-37.914803613636636,145.12978302299763,0.4289490291620837,
164,-37.91481227,145.1298492,383.7027489,610.3381257,383.849943,611.5353931,True,44348023#1,0,14.876288194459834,False,298.66396739007905,620.0499028936028,298.65996910426924,620.3013408487801,-37.9148100042695,145.12984921190093,0.25146974289791196,
165,-37.91481604,145.129895,391.6091474,609.3342066,391.7602041,610.5628926,True,44348023#1,0,18.915662664120564,False,302.69865571148694,619.7123482916504,302.6764600173624,619.8719845268433,-37.91481459795037,145.12989478403978,0.1611718847201329,
166,-37.91482525,145.1300068,402.4882483,607.9984402,402.6390957,609.2254237,True,44348023#1,0,28.776070169338286,False,312.54753801075276,618.8875486217439,312.48100709304583,618.8238944497692,-37.91482581138666,145.13000602897924,0.09207723182583952,
167,-37.91483234,145.1300862,410.3984391,607.0271961,410.5487578,608.2581517,True,1038136215,0,5.5633467179862315,False,319.5434032782796,618.2408418506384,319.5080437187482,617.9514661458251,-37.91483494036949,145.13008573192784,0.29152803807946603,
168,-37.91483691,145.1301314,420.3874833,605.80069,420.5455439,606.9414261,True,1038136215,0,9.570343343312558,False,323.5271239881404,617.8134468141943,323.48241089021053,617.4411451274658,-37.91484025569476,145.13013080665735,0.374977075389129,
169,-37.9148408,145.13017,432.3615568,604.3304261,432.4939411,605.2858543,True,1038136215,0,12.992039754716858,False,326.92912228545174,617.4498666515574,326.8762440175564,617.0053664731622,-37.914844794599304,145.1301692973469,0.44763435950444086,
170,-37.91485421,145.1303027,445.0737543,602.6028394,445.2015411,603.5250872,True,1038136215,0,24.75583032744312,False,338.62467231345363,616.1958406483755,338.54424063344914,615.5071596748598,-37.9148603992557,145.13030162835855,0.6933619101383799,
171,-37.91486358,145.130385,459.1254683,600.6928887,459.2473944,601.5885712,True,139327110#0,1,4.261182802289932,False,345.880546764005,615.3012251304463,345.98934017848296,616.1900379540763,-37.914855593036286,145.13038643977185,0.895446392858303,
172,-37.91487584,145.1304871,472.8766868,598.7654706,473.0060322,599.7156559,True,139327110#0,1,13.339858292300844,False,354.8834752185503,614.1208268720657,355.00017327315265,615.082231295435,-37.91486720054183,145.13048864619782,0.968461099488315,
173,-37.91488774,145.1305861,484.7584873,597.0927234,484.8952261,598.0972214,True,139327110#0,1,22.143074487851884,False,363.61307752737775,612.9749004272744,363.73760550340285,614.00803698927,-37.91487845577592,145.13058775157677,1.0406144206885113,
174,-37.91489668,145.1306605,499.8681458,594.8345249,500.0317981,596.0367327,True,139327110#0,1,28.75877595635402,False,370.1734972654376,612.1140495333821,370.3038696905549,613.2007696575481,-37.91488691413792,145.13066223024245,1.0945124930755412,
175,-37.91491512,145.1308139,513.5289575,592.779289,513.7187568,594.1735748,True,139327110#0,1,42.3993253307879,False,383.69996503496077,610.3383012665436,383.8424870657286,611.5363097436378,-37.91490435381975,145.1308157937486,1.2064563151825847,
176,-37.91492559,145.1309036,526.8795719,590.7495688,526.8656885,590.6561407,True,139327110#0,1,50.370652503979905,False,391.60881065553986,609.3346298290417,391.7542467469365,610.5636249802727,-37.91491454520952,145.1309055339362,1.237570498367743,
177,-37.91493959,145.131027,540.3967226,588.6807569,540.3915863,588.6461923,True,139327110#0,1,61.330424649788476,False,402.48808229062706,607.9986493214965,402.6321195897483,609.2262813805729,-37.91492855723341,145.13102891770225,1.2360530797705935,
178,-37.91494977,145.1311167,553.6025149,586.6595761,553.6059275,586.6825412,True,139327110#0,1,69.29617442316953,False,410.39627718320116,607.0271397698671,410.5389648152639,608.2593475658283,-37.91493869576858,145.13111860338586,1.2404417812905775,
179,-37.91496262,145.13123,568.2650039,584.4355105,568.274991,584.5027183,True,:cluster_10216473063_27606983_563623059_563623079_#4more_17,1,5.889249568340231,True,420.3850901557016,605.8009425597265,420.54351718979575,606.9417069377058,-37.91495237235186,145.13123206149004,1.1517128510172656,
180,-37.91497803,145.1313658,581.9230015,582.3854331,581.9353177,582.4683274,True,:cluster_10216473063_27606983_563623059_563623079_#4more_17,1,17.9510091416236,True,432.3575730758603,604.3303176267073,432.4911313965685,605.2862436279903,-37.914969442923564,145.1313675365619,0.9652110364886002,
181,-37.91499589,145.13151,602.0353522,579.409638,602.0458607,579.4803654,True,:cluster_10216473063_27606983_563623059_563623079_#4more_17,1,30.784949646150302,True,445.073945841752,602.6026142593473,445.20361907045606,603.5247993299812,-37.914987606165354,145.1315116846786,0.9312574567446628,
182,-37.91501563,145.1316693,618.082871,577.0688559,618.0870548,577.0970147,True,1209622645,1,4.010854871169159,False,459.12193646718515,600.6928855096921,459.24420206086444,601.5890057514148,-37.91500757962295,145.13167089449064,0.9044226683486101,
183,-37.91503548,145.1318253,632.9228195,574.9159474,632.9194492,574.8932637,True,1209622645,1,17.90423536860338,False,472.8800606998266,598.7651121541858,473.0106192409459,599.7150314531807,-37.9150269464836,145.13182700103187,0.9588494184501684,
184,-37.91505269,145.13196,648.2830212,572.7384706,648.2644318,572.6133539,True,1209622645,1,29.901838435568564,False,484.75982196524274,597.0927360337228,484.8985833697172,598.0967644092412,-37.91504367053532,145.1319618066199,1.0135717568174514,
185,-37.91507576,145.1321313,664.001647,570.5101537,663.9674875,570.2802427,True,1209622645,1,45.17969218995768,False,499.8701157735195,594.8345668278635,500.0368219314579,596.0360488567383,-37.91506496686913,145.13213346934438,1.2129921717817072,
186,-37.91509674,145.1322861,679.9349614,568.2513561,679.9898599,572.1172718,True,1209622645,1,58.98821301691982,False,513.5252376720309,592.7792213233188,513.7191549229793,594.1735206454698,-37.915084214835105,145.13228862266502,1.4077196098535394,
187,-37.91511743,145.1324375,695.3315718,566.1292524,695.29,571.9,True,569766862#0,0,7.57779931197731,False,526.8808128753444,590.7500443309546,526.8654936038309,590.6561696504707,-37.91511827287972,145.1324373044215,0.09511643241653132,
188,-37.91513851,145.1325907,712.1816256,583.009249,712.4920248,582.644695,True,569766862#0,0,21.24739830435936,False,540.3954852930619,588.680739720352,540.3866212552836,588.6469300814649,-37.91513881296526,145.13259059150732,0.03495229387910297,
189,-37.9151591,145.1327404,721.9415524,590.9549606,720.9977609,591.3118565,True,569766862#0,0,34.60454221972535,False,553.6013757566689,586.6596219483763,553.5986875374864,586.6836170319295,-37.91515888336157,145.13274037489896,0.02414519739203168,
190,-37.91518178,145.1329066,726.2816467,608.5926976,725.52978,608.7869759,True,569766862#0,0,49.43059061350946,False,568.2624175284291,584.4356224453077,568.2637039004891,584.5043956003874,-37.915181160707526,145.13290663029173,0.0687851845435971,
191,-37.91520271,145.1330615,730.5125743,622.1027676,729.067024,622.4762899,True,569766862#0-AddedOffRampEdge,1,4.709317321174766,False,581.9261789673474,582.3858884423971,581.9381830683474,582.4679016447941,-37.91520197337186,145.13306165517426,0.0828870545273875,
192,-37.91523315,145.1332895,735.4029871,635.3939309,736.0502533,635.1871314,True,569766862#0-AddedOffRampEdge,1,25.038684768271107,False,602.0372760429163,579.4095580698922,602.0468121485073,579.4802240658706,-37.91523251514455,145.13328962452508,0.07130652352668827,
193,-37.91525713,145.1334714,739.5314507,648.1933462,739.7104541,648.1926244,True,569766862#0-AddedOffRampEdge,1,41.2519411671356,False,618.0813598338282,577.0688573466614,618.084023338414,577.0974650965971,-37.91525687277513,145.13347143680014,0.028731474258478735,
194,-37.9152792,145.1336397,741.5581955,659.7459804,736.416157,659.6874151,True,569766862#0-AddedOffRampEdge,1,56.250819080331205,False,632.9256161662051,574.9161288943142,632.9200418894061,574.893175594384,-37.915279405763265,145.13363963139022,0.023620468655694057,
195,-37.91530159,145.1338138,740.9206198,671.4137913,738.2192184,673.375758,True,569766862#0-AddedOffRampEdge,1,71.75843408024765,False,648.2804507497931,572.7380737317726,648.2592736073997,572.61412024461,-37.91530270278287,145.13381353098032,0.12574950631995102,
196,-37.9153245,145.1339921,743.9278008,684.2524706,746.3076762,680.7210426,True,569766862#0-AddedOffRampEdge,1,87.63977763230648,False,664.0056516546756,570.5096800755709,663.968175894399,570.2801403912208,-37.91532656098956,145.1339916216194,0.2325788023442092,
197,-37.91534772,145.1341727,760.7876972,676.5072715,760.5121466,676.2929544,True,569766862#1,0,6.650305230524772,False,679.933723321883,568.2509048767388,680.0556017267986,568.7799253153246,-37.91534297643545,145.13417420626558,0.542878411825602,
198,-37.91536961,145.1343473,774.5191335,670.0097849,774.343402,669.3966897,True,569766862#1,1,21.936453798081903,False,695.3313726716442,566.1291247718036,695.2909784857532,565.0061629636103,-37.91537971862591,145.13434658510133,1.123688085241863,
199,-37.91522059,145.1345427,791.1169344,662.0290637,791.3832449,665.2913678,True,44348588#1,0,3.5984051891924658,False,712.1779643326299,583.0089430231601,712.4898059927992,582.6428058272022,-37.91522394447457,145.13454616254643,0.48093831962223177,
200,-37.91515077,145.1346555,801.7602221,664.6676477,801.6942605,664.2400343,True,:563629429_0,0,8.791293314310574,True,721.9391412883997,590.9549781922251,721.0012212765466,591.3210073757567,-37.91514730363145,145.13464491846076,1.0068124511701682,
201,-37.91499267,145.1347089,815.2859447,662.5860856,815.223308,662.1742497,True,139332152#2,0,17.905476894628062,False,726.2824443795253,608.5924925552681,725.5295490268009,608.7860821219948,-37.91499079036997,145.1347003831017,0.7773855751809671,
202,-37.91487173,145.1347601,827.672594,659.9903737,827.7129742,660.2571715,True,139332152#2,0,32.04416545750094,False,730.5148831270635,622.1026737410575,729.0667320331389,622.4751599089601,-37.91486811349593,145.1347437182871,1.4952884457902282,
203,-37.91475288,145.1348187,839.3732142,658.9479749,839.3032356,658.4912227,True,:616063777_1,1,6.796385270490379,True,735.4025150159141,635.3939530188218,736.0684182647572,635.2439863011098,-37.914754350974235,145.1348262376419,0.6825812429601641,
204,-37.91463832,145.1348686,853.6474069,657.189423,853.5139988,656.3135296,True,139332152#3,1,3.245099986027567,False,739.5348683615448,648.1938844751567,739.66955739264,647.8610963633365,-37.91464134211518,145.1348700557826,0.35901122888590964,
205,-37.91453462,145.1348942,869.6045601,656.4155765,869.2419402,653.947541,True,:92052896_0,0,7.6706065024562,True,741.5551208064426,659.7459876881912,739.8120088756256,657.9685953001399,-37.914550316978016,145.13487397530264,2.489490490935734,
206,-37.9144294,145.1348896,877.0090071,653.4704876,876.9153799,652.8204993,True,:9141044985_1,0,3.6246836421719686,True,740.9171001222567,671.413632591255,738.2176737518362,673.3736311959956,-37.91441125726525,145.13485935181032,3.335940236261223,
207,-37.91431429,145.1349268,882.8800578,654.4327002,883.6030617,652.6203704,True,:579272_0,0,4.1436308967676085,True,743.9317945857765,684.2522504972294,744.9074639688529,684.6910816706003,-37.91431051276619,145.13493799379003,1.0698147240502365,
208,-37.9143871,145.1351167,890.466649,664.6364724,888.4043261,665.0390306,True,:579273_0,0,4.843994064164607,True,760.7877221442759,676.5069176256657,761.7459237615925,676.3645846070842,-37.914388554869674,145.13512756296015,0.968715142653742,
209,-37.9144481,145.1352714,890.9195791,671.180511,889.6514398,671.4280473,True,988996007#0,0,7.5350475507059755,False,774.5229415080976,670.0101406993344,774.3533739246652,669.3938314666482,-37.91445362130607,145.13526933171278,0.639210634803128,
210,-37.91452299,145.1354583,893.7737588,682.7329692,891.974759,683.1072709,True,:cluster_13391064294_588089890_588090168_13,0,5.438804714612627,True,791.1196936811903,662.028663826175,790.5836434410062,662.1377144018459,-37.914521911048865,145.13545222957188,0.5470300613819474,
211,-37.91450113,145.1355799,897.6162096,696.2133029,894.9374622,696.8085801,True,630680457#0,0,4.004130799953256,False,801.7611076398753,664.6681921575218,801.6973258922213,664.2395614315191,-37.91450497971898,145.1355790772722,0.4333502170386674,
212,-37.91452232,145.1357332,899.1797822,703.8550323,896.5932676,704.4117564,True,630680457#1,0,2.289462381139373,False,815.284842239751,662.5864025140181,815.2134334560744,662.1757515656161,-37.91452600637973,145.1357322946446,0.41681340646581705,
213,-37.91454794,145.1358735,901.5697744,713.2001936,898.6214904,713.8347854,True,630680457#3,0,0.288998364382596,False,827.6755620916374,659.9901598207653,827.7157440924047,660.2567522454739,-37.914545545708236,145.1358740175202,0.2696036240440545,
214,-37.91455944,145.1360063,903.8173563,724.565789,901.0590325,725.1594936,True,:cluster_588089887_588090135_12,0,7.567653315282078,True,839.3756103483611,658.9475388526917,839.7320673715496,658.0130531259156,-37.9145679222956,145.1360101406534,1.0001625782484884,
215,-37.91457785,145.1361682,906.4685024,734.4785329,903.19,735.03,True,:588090138_11,0,7.299933179571069,True,853.6491851358442,657.189288274385,852.2096157412983,657.4622011587948,-37.914575132218694,145.13615189321374,1.4652103890533796,
216,-37.91458769,145.1363494,908.7032693,747.6259153,902.58,744.72,True,:cluster_588089885_588090142_611527863_3,0,2.2996570154448976,True,869.6004119763966,656.4159070095047,870.7599807350165,656.6608861892433,-37.91458569202042,145.13636264074896,1.1851643364836475,
217,-37.91461556,145.136433,898.480271,749.6977424,897.9719468,749.1799609,True,630680457#7,0,0.1390660002825005,False,877.0115662005846,653.4702551951632,876.9176453460807,652.8201729695396,-37.914621399188626,145.13643178426878,0.6568318102699171,
218,-37.91460795,145.1364999,886.7105609,756.1438954,886.4763463,755.3649646,True,:92044229_3,0,3.270496067512315,True,882.8758972856449,654.4322826396674,883.5991663188653,652.6188163506112,-37.91462441642222,145.13650771178808,1.952377544420893,
219,-37.9145174,145.1365885,879.7532188,758.3085604,879.4870625,757.3614182,True,630680455#1,0,14.960611660026723,False,890.4638948285719,664.6358782313764,891.5438333091608,664.4265062147167,-37.91451948056281,145.1366007320012,1.100047164087444,
220,-37.91445853,145.1365952,872.2421782,760.1186026,872.0484145,759.3687637,True,-630680455#1,0,14.882524771492141,False,890.9223000729689,671.1801610821858,889.651206738399,671.426853313051,-37.914456078821544,145.13658080294078,1.2948109213153223,
221,-37.91435497,145.1366302,862.0762073,762.6195013,861.9354893,762.1050544,True,:588089836_0,0,5.873192040031338,True,893.7694441259373,682.7332043666393,895.1083493860306,682.4510504836941,-37.91435775283143,145.13664536004427,1.3683121387923407,
222,-37.91423423,145.136677,853.3216574,763.389862,853.6220987,764.4626978,True,630680455#0,0,2.870224815216529,False,897.6158366976888,696.2133616963401,898.0604060986469,696.1174486824875,-37.914235174067365,145.13668203321936,0.4547980414365967,
223,-37.91416567,145.1366965,845.168955,768.2360461,844.8107341,766.9155455,True,10585186,0,28.257877662312502,False,899.1780178104527,703.8553886674345,899.7221541123193,703.7351782037491,-37.91416685087391,145.1367026598265,0.5572565572413845,
224,-37.91408192,145.1367258,837.498473,769.5230725,837.3408114,768.9417755,True,10585186,0,18.61834087933725,False,901.568036950368,713.200195020996,901.7511274095685,713.1587622750769,-37.91408232620692,145.13672787242655,0.18771997412282326,
225,-37.91397994,145.136754,827.8713806,773.6724414,827.3254937,771.6557888,True,10585186,0,7.031780871573378,False,903.8209227403859,724.5659584831446,904.1899189606571,724.4857507796994,-37.913980728977585,145.1367581774635,0.3776128788407813,
226,-37.91389112,145.1367864,815.9660618,775.6707325,815.7392977,774.8700591,True,:cluster_611527850_92044126_0,0,2.8362078402947324,True,906.4722342433524,734.4788027666509,907.1002201222649,733.7099924095771,-37.91389815872048,145.13679336580114,0.9926911046530918,
227,-37.91377309,145.1368148,809.8181155,777.3286818,809.6131789,776.6050787,True,:cluster_611527850_92044126_13,0,16.72284226324487,True,908.7071168308612,747.6259030504152,909.26353830898,747.3071164899021,-37.913776061903256,145.13682105435174,0.6412719645171069,
228,-37.91375258,145.136699,802.8747846,779.2540613,802.6814084,778.5866013,True,:92044125_0,0,1.7225261722704115,True,898.4814669418847,749.6982964696363,898.1212639866958,748.6890724701946,-37.91376160648213,145.13669467490578,1.0715779252933206,
229,-37.9136924,145.1365666,795.1016599,781.7436347,794.9118586,781.3965207,True,-10585181#6,0,4.904729963610639,False,886.7084762029117,756.1434827093035,886.4800629797459,755.3638470421727,-37.91369938202107,145.1365638256002,0.812406532457453,
230,-37.91367164,145.136488,790.3101545,784.4668214,790.0457271,784.1919364,True,:588089830_1,0,5.548947944775439,True,879.7525674471399,758.3089728178456,879.4879658531298,757.3611643705805,-37.91368013044466,145.13648477588342,0.9840502305573051,
